site_code,platform_code,deployment_code,instrument_nominal_depth,TIME,LATITUDE,LONGITUDE,DEPTH,DEPTH_quality_control,TEMP,TEMP_quality_control,CNDC,CNDC_quality_control,PSAL,PSAL_quality_control,PRES_REL,PRES_REL_quality_control
NRSROT,NRSROT,NRSROT-1804,24,2018-04-06T08:00:01Z,-31.9896,115.3854,25.678,1,21.9479,1,5.0879,1,35.7573,1,25.86,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-06T08:15:01Z,-31.9896,115.3854,26.008,1,21.967,1,5.0877,1,35.739,1,26.192,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-06T08:30:01Z,-31.9896,115.3854,26.023,1,21.9537,1,5.0864,1,35.7403,1,26.208,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-06T08:45:01Z,-31.9896,115.3854,26.037,1,21.9494,1,5.0878,1,35.7548,1,26.221,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-06T09:00:01Z,-31.9896,115.3854,26.097,1,21.9611,1,5.0878,1,35.7452,1,26.282,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-06T09:15:01Z,-31.9896,115.3854,25.62,1,21.961,1,5.0884,1,35.7502,1,25.802,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-06T09:30:01Z,-31.9896,115.3854,25.95,1,21.9656,1,5.0886,1,35.7477,1,26.134,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-06T09:45:01Z,-31.9896,115.3854,25.806,1,21.9716,1,5.0907,1,35.7594,1,25.988,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-06T10:00:01Z,-31.9896,115.3854,26.177,1,21.9743,1,5.0895,1,35.7479,1,26.362,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-06T10:15:01Z,-31.9896,115.3854,25.835,1,21.9673,1,5.0875,1,35.7379,1,26.018,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-06T10:30:01Z,-31.9896,115.3854,25.893,1,21.9558,1,5.0888,1,35.7577,1,26.076,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-06T10:45:01Z,-31.9896,115.3854,25.962,1,21.9454,1,5.087,1,35.7519,1,26.146,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-06T11:00:01Z,-31.9896,115.3854,26.104,1,21.9445,1,5.0891,1,35.7693,1,26.289,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-06T11:15:01Z,-31.9896,115.3854,26.037,1,21.9478,1,5.0892,1,35.7669,1,26.221,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-06T11:30:01Z,-31.9896,115.3854,26.009,1,21.945,1,5.0906,1,35.7805,1,26.193,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-06T11:45:01Z,-31.9896,115.3854,26.083,1,21.9604,1,5.093,1,35.787,1,26.267,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-06T12:00:01Z,-31.9896,115.3854,25.902,1,21.9478,1,5.0927,1,35.7952,1,26.085,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-06T12:15:01Z,-31.9896,115.3854,25.943,1,21.9416,1,5.0951,1,35.8193,1,26.126,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-06T12:30:01Z,-31.9896,115.3854,25.8,1,21.9391,1,5.092,1,35.7967,1,25.982,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-06T12:45:01Z,-31.9896,115.3854,25.807,1,21.9601,1,5.0928,1,35.7853,1,25.99,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-06T13:00:01Z,-31.9896,115.3854,25.96,1,21.9601,1,5.0951,1,35.8034,1,26.144,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-06T13:15:01Z,-31.9896,115.3854,25.833,1,21.9388,1,5.0922,1,35.7987,1,26.016,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-06T13:30:01Z,-31.9896,115.3854,25.673,1,21.9697,1,5.0992,1,35.8279,1,25.855,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-06T13:45:01Z,-31.9896,115.3854,25.627,1,21.9275,1,5.0942,1,35.8237,1,25.809,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-06T14:00:01Z,-31.9896,115.3854,25.983,1,21.9309,1,5.094,1,35.8195,1,26.166,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-06T14:15:01Z,-31.9896,115.3854,25.917,1,21.9608,1,5.0968,1,35.8162,1,26.101,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-06T14:30:01Z,-31.9896,115.3854,25.689,1,21.9468,1,5.0957,1,35.8191,1,25.871,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-06T14:45:01Z,-31.9896,115.3854,26.03,1,21.9647,1,5.098,1,35.8227,1,26.214,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-06T15:00:01Z,-31.9896,115.3854,25.788,1,21.9846,1,5.0995,1,35.818,1,25.971,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-06T15:15:01Z,-31.9896,115.3854,25.711,1,21.9732,1,5.0986,1,35.8207,1,25.893,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-06T15:30:01Z,-31.9896,115.3854,25.846,1,21.9833,1,5.102,1,35.8392,1,26.029,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-06T15:45:01Z,-31.9896,115.3854,25.795,1,21.9829,1,5.1009,1,35.8305,1,25.977,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-06T16:00:01Z,-31.9896,115.3854,25.861,1,21.9895,1,5.1016,1,35.8306,1,26.044,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-06T16:15:01Z,-31.9896,115.3854,25.92,1,21.99,1,5.1015,1,35.8296,1,26.104,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-06T16:30:01Z,-31.9896,115.3854,25.823,1,21.9834,1,5.1016,1,35.836,1,26.006,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-06T16:45:01Z,-31.9896,115.3854,25.446,1,21.9746,1,5.101,1,35.8384,1,25.626,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-06T17:00:01Z,-31.9896,115.3854,25.562,1,21.9796,1,5.1014,1,35.8376,1,25.743,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-06T17:15:01Z,-31.9896,115.3854,25.637,1,21.9688,1,5.1001,1,35.8361,1,25.819,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-06T17:30:01Z,-31.9896,115.3854,25.693,1,21.9714,1,5.0996,1,35.8302,1,25.875,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-06T17:45:01Z,-31.9896,115.3854,25.826,1,21.9718,1,5.0986,1,35.8219,1,26.009,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-06T18:00:01Z,-31.9896,115.3854,25.814,1,21.9746,1,5.0994,1,35.8252,1,25.997,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-06T18:15:01Z,-31.9896,115.3854,25.834,1,21.9809,1,5.0998,1,35.824,1,26.017,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-06T18:30:01Z,-31.9896,115.3854,25.913,1,21.978,1,5.0991,1,35.82,1,26.097,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-06T18:45:01Z,-31.9896,115.3854,25.862,1,21.9858,1,5.101,1,35.8286,1,26.045,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-06T19:00:01Z,-31.9896,115.3854,25.643,1,21.9816,1,5.1,1,35.8246,1,25.825,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-06T19:15:01Z,-31.9896,115.3854,25.655,1,21.9837,1,5.1013,1,35.8329,1,25.836,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-06T19:30:01Z,-31.9896,115.3854,25.723,1,21.972,1,5.1008,1,35.8385,1,25.905,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-06T19:45:01Z,-31.9896,115.3854,25.996,1,21.9745,1,5.1004,1,35.8334,1,26.18,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-06T20:00:01Z,-31.9896,115.3854,25.663,1,21.9828,1,5.1003,1,35.8263,1,25.845,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-06T20:15:01Z,-31.9896,115.3854,25.634,1,21.9832,1,5.1027,1,35.8445,1,25.815,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-06T20:30:01Z,-31.9896,115.3854,25.946,1,21.9779,1,5.1,1,35.8275,1,26.13,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-06T20:45:01Z,-31.9896,115.3854,26.015,1,21.9678,1,5.0998,1,35.834,1,26.199,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-06T21:00:01Z,-31.9896,115.3854,25.77,1,21.9756,1,5.1009,1,35.8368,1,25.952,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-06T21:15:01Z,-31.9896,115.3854,25.855,1,21.9782,1,5.1004,1,35.8304,1,26.038,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-06T21:30:01Z,-31.9896,115.3854,25.641,1,21.9808,1,5.1024,1,35.8443,1,25.822,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-06T21:45:01Z,-31.9896,115.3854,25.879,1,21.984,1,5.1026,1,35.843,1,26.062,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-06T22:00:01Z,-31.9896,115.3854,25.907,1,21.9893,1,5.1034,1,35.8449,1,26.09,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-06T22:15:01Z,-31.9896,115.3854,25.956,1,21.9945,1,5.1039,1,35.8448,1,26.14,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-06T22:30:01Z,-31.9896,115.3854,25.835,1,21.994,1,5.1046,1,35.8509,1,26.017,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-06T22:45:01Z,-31.9896,115.3854,25.737,1,21.9986,1,5.1057,1,35.8553,1,25.919,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-06T23:00:01Z,-31.9896,115.3854,25.854,1,22.0043,1,5.1062,1,35.855,1,26.037,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-06T23:15:01Z,-31.9896,115.3854,26.113,1,22.0147,1,5.1066,1,35.8493,1,26.298,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-06T23:30:01Z,-31.9896,115.3854,25.634,1,22.0191,1,5.1069,1,35.8477,1,25.816,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-06T23:45:01Z,-31.9896,115.3854,26.049,1,22.0208,1,5.1078,1,35.8537,1,26.233,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-07T00:00:01Z,-31.9896,115.3854,26.003,1,22.0236,1,5.1086,1,35.8577,1,26.187,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-07T00:15:01Z,-31.9896,115.3854,25.657,1,22.0186,1,5.1078,1,35.8557,1,25.839,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-07T00:30:01Z,-31.9896,115.3854,26.05,1,22.014,1,5.1082,1,35.8624,1,26.234,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-07T00:45:01Z,-31.9896,115.3854,25.963,1,22.0104,1,5.1099,1,35.8784,1,26.147,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-07T01:00:01Z,-31.9896,115.3854,26.151,1,22.0019,1,5.1076,1,35.868,1,26.336,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-07T01:15:01Z,-31.9896,115.3854,26.143,1,21.9955,1,5.1071,1,35.8688,1,26.328,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-07T01:30:01Z,-31.9896,115.3854,26.082,1,21.9927,1,5.1075,1,35.8745,1,26.267,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-07T01:45:01Z,-31.9896,115.3854,26.075,1,21.9816,1,5.1054,1,35.867,1,26.26,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-07T02:00:01Z,-31.9896,115.3854,26.331,1,21.9764,1,5.1035,1,35.8561,1,26.517,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-07T02:15:01Z,-31.9896,115.3854,26.155,1,21.9765,1,5.1034,1,35.8559,1,26.34,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-07T02:30:01Z,-31.9896,115.3854,26.122,1,21.9743,1,5.1023,1,35.8483,1,26.307,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-07T02:45:01Z,-31.9896,115.3854,26.009,1,21.9762,1,5.1034,1,35.8559,1,26.193,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-07T03:00:01Z,-31.9896,115.3854,26.132,1,21.9765,1,5.1031,1,35.853,1,26.317,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-07T03:15:01Z,-31.9896,115.3854,25.976,1,21.9772,1,5.1022,1,35.8456,1,26.16,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-07T03:30:01Z,-31.9896,115.3854,26.055,1,21.9704,1,5.1021,1,35.85,1,26.239,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-07T03:45:01Z,-31.9896,115.3854,26.162,1,21.9762,1,5.1022,1,35.8462,1,26.348,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-07T04:00:01Z,-31.9896,115.3854,26.272,1,21.962,1,5.0994,1,35.8361,1,26.458,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-07T04:15:01Z,-31.9896,115.3854,26.129,1,21.9519,1,5.0981,1,35.8342,1,26.314,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-07T04:30:01Z,-31.9896,115.3854,26.215,1,21.9596,1,5.0985,1,35.831,1,26.4,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-07T04:45:01Z,-31.9896,115.3854,26.264,1,21.9188,1,5.0929,1,35.8206,1,26.45,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-07T05:00:01Z,-31.9896,115.3854,26.275,1,21.9396,1,5.0956,1,35.8242,1,26.461,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-07T05:15:01Z,-31.9896,115.3854,26.227,1,21.9165,1,5.0953,1,35.8416,1,26.413,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-07T05:30:01Z,-31.9896,115.3854,26.172,1,21.944,1,5.1002,1,35.8572,1,26.358,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-07T05:45:01Z,-31.9896,115.3854,25.933,1,21.9441,1,5.0973,1,35.8346,1,26.117,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-07T06:00:01Z,-31.9896,115.3854,26.087,1,21.954,1,5.0988,1,35.838,1,26.272,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-07T06:15:01Z,-31.9896,115.3854,26.342,1,21.9703,1,5.1002,1,35.8351,1,26.528,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-07T06:30:01Z,-31.9896,115.3854,26.213,1,21.9722,1,5.0992,1,35.8255,1,26.399,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-07T06:45:01Z,-31.9896,115.3854,26.049,1,21.9473,1,5.0974,1,35.8323,1,26.233,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-07T07:00:01Z,-31.9896,115.3854,26.18,1,21.9778,1,5.0995,1,35.8234,1,26.365,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-07T07:15:01Z,-31.9896,115.3854,26.045,1,21.9889,1,5.1001,1,35.8194,1,26.229,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-07T07:30:01Z,-31.9896,115.3854,26.102,1,22.0056,1,5.102,1,35.8204,1,26.286,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-07T07:45:01Z,-31.9896,115.3854,26.004,1,22.0063,1,5.1017,1,35.8173,1,26.188,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-07T08:00:01Z,-31.9896,115.3854,26,1,21.9491,1,5.0946,1,35.8089,1,26.184,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-07T08:15:01Z,-31.9896,115.3854,25.885,1,22.0199,1,5.1024,1,35.8121,1,26.068,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-07T08:30:01Z,-31.9896,115.3854,26.176,1,22.0076,1,5.1015,1,35.8145,1,26.361,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-07T08:45:01Z,-31.9896,115.3854,25.794,1,21.94,1,5.093,1,35.8038,1,25.977,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-07T09:00:01Z,-31.9896,115.3854,26.251,1,21.9433,1,5.0932,1,35.8024,1,26.437,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-07T09:15:01Z,-31.9896,115.3854,26.017,1,21.9413,1,5.0945,1,35.8144,1,26.202,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-07T09:30:01Z,-31.9896,115.3854,25.903,1,21.9414,1,5.0933,1,35.8052,1,26.087,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-07T09:45:01Z,-31.9896,115.3854,26.047,1,21.938,1,5.0925,1,35.8014,1,26.231,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-07T10:00:01Z,-31.9896,115.3854,26.123,1,21.9444,1,5.0934,1,35.8035,1,26.308,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-07T10:15:01Z,-31.9896,115.3854,25.935,1,21.9548,1,5.0929,1,35.7907,1,26.118,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-07T10:30:01Z,-31.9896,115.3854,26.102,1,21.9382,1,5.0891,1,35.7743,1,26.287,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-07T10:45:01Z,-31.9896,115.3854,25.781,1,22.0077,1,5.0986,1,35.7916,1,25.964,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-07T11:00:01Z,-31.9896,115.3854,25.822,1,22.0509,1,5.1079,1,35.8297,1,26.005,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-07T11:15:01Z,-31.9896,115.3854,25.795,1,22.068,1,5.1061,1,35.8012,1,25.977,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-07T11:30:01Z,-31.9896,115.3854,25.984,1,22.0705,1,5.1064,1,35.8012,1,26.167,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-07T11:45:01Z,-31.9896,115.3854,25.941,1,22.0761,1,5.1067,1,35.7991,1,26.124,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-07T12:00:01Z,-31.9896,115.3854,25.822,1,22.0518,1,5.1015,1,35.7782,1,26.005,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-07T12:15:01Z,-31.9896,115.3854,25.722,1,22.0583,1,5.1013,1,35.7714,1,25.904,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-07T12:30:01Z,-31.9896,115.3854,25.922,1,21.9995,1,5.0939,1,35.7616,1,26.106,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-07T12:45:01Z,-31.9896,115.3854,26.131,1,22.102,1,5.1073,1,35.7827,1,26.316,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-07T13:00:01Z,-31.9896,115.3854,25.798,1,21.8855,1,5.0781,1,35.7314,1,25.981,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-07T13:15:01Z,-31.9896,115.3854,25.873,1,21.9572,1,5.0868,1,35.7404,1,26.056,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-07T13:30:01Z,-31.9896,115.3854,25.915,1,21.8902,1,5.0801,1,35.7432,1,26.098,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-07T13:45:01Z,-31.9896,115.3854,25.806,1,21.8919,1,5.0808,1,35.7469,1,25.989,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-07T14:00:01Z,-31.9896,115.3854,25.764,1,21.8958,1,5.0796,1,35.734,1,25.947,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-07T14:15:01Z,-31.9896,115.3854,26.022,1,21.9137,1,5.082,1,35.7382,1,26.206,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-07T14:30:01Z,-31.9896,115.3854,26.213,1,21.9176,1,5.0844,1,35.754,1,26.399,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-07T14:45:01Z,-31.9896,115.3854,25.811,1,21.9428,1,5.0837,1,35.728,1,25.993,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-07T15:00:01Z,-31.9896,115.3854,25.811,1,21.9714,1,5.0847,1,35.7123,1,25.994,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-07T15:15:01Z,-31.9896,115.3854,26.008,1,21.9672,1,5.0845,1,35.7139,1,26.192,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-07T15:30:01Z,-31.9896,115.3854,25.808,1,21.9403,1,5.0836,1,35.7294,1,25.991,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-07T15:45:01Z,-31.9896,115.3854,26.007,1,21.9559,1,5.0828,1,35.7096,1,26.191,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-07T16:00:01Z,-31.9896,115.3854,26.02,1,21.9612,1,5.0848,1,35.7211,1,26.204,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-07T16:15:01Z,-31.9896,115.3854,25.507,1,21.9776,1,5.0873,1,35.728,1,25.688,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-07T16:30:01Z,-31.9896,115.3854,26.041,1,22.0213,1,5.0927,1,35.7341,1,26.226,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-07T16:45:01Z,-31.9896,115.3854,25.868,1,21.9835,1,5.0894,1,35.7392,1,26.051,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-07T17:00:01Z,-31.9896,115.3854,25.518,1,21.9586,1,5.0868,1,35.7396,1,25.698,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-07T17:15:01Z,-31.9896,115.3854,25.823,1,21.9487,1,5.0862,1,35.743,1,26.005,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-07T17:30:01Z,-31.9896,115.3854,25.805,1,21.9396,1,5.0855,1,35.7446,1,25.988,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-07T17:45:01Z,-31.9896,115.3854,25.761,1,21.9692,1,5.0872,1,35.7341,1,25.944,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-07T18:00:01Z,-31.9896,115.3854,25.921,1,21.985,1,5.0882,1,35.7285,1,26.105,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-07T18:15:01Z,-31.9896,115.3854,25.737,1,21.9723,1,5.0871,1,35.7306,1,25.919,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-07T18:30:01Z,-31.9896,115.3854,25.725,1,22.0082,1,5.0907,1,35.7293,1,25.907,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-07T18:45:01Z,-31.9896,115.3854,25.572,1,22.0281,1,5.0932,1,35.7321,1,25.753,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-07T19:00:01Z,-31.9896,115.3854,25.558,1,22.0025,1,5.0919,1,35.7432,1,25.739,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-07T19:15:01Z,-31.9896,115.3854,25.858,1,22.0118,1,5.0909,1,35.7276,1,26.042,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-07T19:30:01Z,-31.9896,115.3854,25.858,1,22.022,1,5.0924,1,35.7314,1,26.042,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-07T19:45:01Z,-31.9896,115.3854,25.616,1,22.0564,1,5.0959,1,35.7304,1,25.798,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-07T20:00:01Z,-31.9896,115.3854,25.698,1,22.0268,1,5.0922,1,35.7257,1,25.879,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-07T20:15:01Z,-31.9896,115.3854,25.718,1,22.0359,1,5.0935,1,35.7286,1,25.9,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-07T20:30:01Z,-31.9896,115.3854,25.893,1,22.085,1,5.0983,1,35.7254,1,26.076,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-07T20:45:01Z,-31.9896,115.3854,26.15,1,22.1272,1,5.1029,1,35.7268,1,26.335,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-07T21:00:01Z,-31.9896,115.3854,25.606,1,22.1298,1,5.1005,1,35.7058,1,25.787,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-07T21:15:01Z,-31.9896,115.3854,25.919,1,22.1362,1,5.1026,1,35.7175,1,26.103,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-07T21:30:01Z,-31.9896,115.3854,25.525,1,22.1273,1,5.1004,1,35.707,1,25.705,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-07T21:45:01Z,-31.9896,115.3854,25.858,1,22.1373,1,5.1022,1,35.7136,1,26.041,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-07T22:00:01Z,-31.9896,115.3854,25.821,1,22.1662,1,5.1073,1,35.7298,1,26.004,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-07T22:15:01Z,-31.9896,115.3854,25.929,1,22.1656,1,5.1042,1,35.7055,1,26.113,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-07T22:30:01Z,-31.9896,115.3854,25.838,1,22.1626,1,5.1042,1,35.7081,1,26.021,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-07T22:45:01Z,-31.9896,115.3854,25.654,1,22.1769,1,5.1031,1,35.6875,1,25.836,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-07T23:00:01Z,-31.9896,115.3854,25.787,1,22.1898,1,5.1032,1,35.6781,1,25.97,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-07T23:15:01Z,-31.9896,115.3854,26.002,1,22.1863,1,5.1028,1,35.6774,1,26.187,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-07T23:30:01Z,-31.9896,115.3854,25.784,1,22.1649,1,5.1003,1,35.6758,1,25.967,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-07T23:45:01Z,-31.9896,115.3854,25.784,1,22.1512,1,5.0998,1,35.6831,1,25.967,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-08T00:00:01Z,-31.9896,115.3854,26.236,1,22.172,1,5.1011,1,35.6762,1,26.422,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-08T00:15:01Z,-31.9896,115.3854,26.049,1,22.1962,1,5.1028,1,35.6692,1,26.234,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-08T00:30:01Z,-31.9896,115.3854,25.919,1,22.181,1,5.101,1,35.6676,1,26.102,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-08T00:45:01Z,-31.9896,115.3854,25.785,1,22.18,1,5.1007,1,35.666,1,25.968,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-08T01:00:01Z,-31.9896,115.3854,26.136,1,22.1746,1,5.1011,1,35.6738,1,26.321,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-08T01:15:01Z,-31.9896,115.3854,26.305,1,22.1748,1,5.1012,1,35.6742,1,26.491,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-08T01:30:01Z,-31.9896,115.3854,26.172,1,22.1834,1,5.0993,1,35.6522,1,26.357,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-08T01:45:01Z,-31.9896,115.3854,26.141,1,22.1689,1,5.0959,1,35.6375,1,26.326,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-08T02:00:01Z,-31.9896,115.3854,26.27,1,22.2499,1,5.1057,1,35.648,1,26.457,1
